210
7 1
   5    4    3    3    6    3    3    3 
1.00 1.00 1.00 1.00 1.00 1.00 1.00 
0.000000 0.000000 0.686773 0.313227 0.000000 	0.000000 0.252170 0.747830 0.000000 	0.000000 0.850787 0.149213 	0.000000 0.904432 0.095568 	0.000000 0.000000 0.488743 0.511257 0.000000 0.000000 	0.961279 0.038721 0.000000 	0.170585 0.829415 0.000000 	1.000000 0.000000 0.000000 	
0.000000 0.000000 0.000000 0.107197 0.892803 	0.000000 0.000000 0.122826 0.877174 	0.000000 0.000000 1.000000 	0.000000 0.324700 0.675300 	0.000000 0.000000 0.000000 0.000000 0.370805 0.629195 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.067647 0.932353 	0.000000 0.000000 0.000000 1.000000 	0.238735 0.761265 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.832086 0.167914 	0.094319 0.905681 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.352816 0.647184 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.714796 0.285204 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.267752 0.732248 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.154656 0.845344 	0.000000 0.000000 0.167857 0.832143 	0.000000 0.000000 1.000000 	0.000000 0.165771 0.834229 	0.000000 0.000000 0.000000 0.000000 0.213772 0.786228 	0.431077 0.568923 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.134882 0.865118 	0.000000 0.000000 0.100310 0.899690 	0.000000 0.110387 0.889613 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.719219 0.280781 	0.362074 0.637926 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.221891 0.778109 	0.000000 0.000000 0.280437 0.719563 	0.000000 0.000000 1.000000 	0.000000 0.409583 0.590417 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.225732 0.774268 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.312856 0.687144 	0.000000 0.000000 0.000000 1.000000 	0.647998 0.352002 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.715347 0.284653 0.000000 	0.000000 0.398922 0.601078 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.902150 0.097850 	0.000000 0.000000 0.580646 0.419354 	0.066728 0.933272 0.000000 	0.000000 0.225370 0.774630 	0.000000 0.000000 0.000000 0.819719 0.180281 0.000000 	0.091370 0.908630 0.000000 	0.000000 0.109374 0.890626 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.454145 0.545855 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.145071 0.854929 	0.220529 0.779471 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.067647 0.932353 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.937669 0.062331 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.397483 0.602517 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.388001 0.611999 	0.000000 0.000000 0.122826 0.877174 	0.099351 0.900649 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.587252 0.412748 0.000000 	0.588545 0.411455 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.170477 0.829523 	0.000000 0.000000 0.062784 0.937216 	0.000000 0.473033 0.526967 	0.000000 0.080889 0.919111 	0.000000 0.000000 0.000000 0.000000 0.763385 0.236615 	0.980741 0.019259 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.107151 0.892849 0.000000 	0.000000 0.000000 0.880855 0.119145 	0.000000 0.261489 0.738511 	0.000000 0.985703 0.014297 	0.000000 0.000000 0.000000 0.525577 0.474423 0.000000 	0.000000 0.796650 0.203350 	0.000000 0.560587 0.439413 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.459191 0.540809 	0.000000 0.000000 0.423036 0.576964 	0.000000 0.000000 1.000000 	0.000000 0.675068 0.324932 	0.000000 0.000000 0.000000 0.000000 0.714313 0.285687 	1.000000 0.000000 0.000000 	0.000000 0.277447 0.722553 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.272326 0.727674 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.746101 0.253899 	0.000000 0.055073 0.944927 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.824345 0.175655 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.778107 0.221893 	0.291301 0.708699 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.079512 0.920488 	0.000000 0.000000 0.002743 0.997257 	0.000000 0.401259 0.598741 	0.000000 0.028514 0.971486 	0.000000 0.000000 0.000000 0.000000 0.414969 0.585031 	0.284814 0.715186 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.126972 0.873028 	0.000000 0.000000 0.100310 0.899690 	0.000000 0.068834 0.931166 	0.000000 0.409583 0.590417 	0.000000 0.000000 0.000000 0.000000 0.262845 0.737155 	0.765475 0.234525 0.000000 	0.000000 0.223146 0.776854 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.119061 0.880939 	0.000000 0.000000 0.190373 0.809627 	0.000000 0.000000 1.000000 	0.000000 0.201892 0.798108 	0.000000 0.000000 0.000000 0.000000 0.164700 0.835300 	0.594443 0.405557 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.601571 0.398429 	0.000000 0.000000 0.423036 0.576964 	0.000000 0.510808 0.489192 	0.000000 0.416808 0.583192 	0.000000 0.000000 0.000000 0.297855 0.702145 0.000000 	0.061292 0.938708 0.000000 	0.000000 0.158503 0.841497 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.692131 0.307869 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.375712 0.624288 	0.353227 0.646773 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.237712 0.762288 	0.000000 0.000000 0.152848 0.847152 	0.000000 0.265267 0.734733 	0.000000 0.200086 0.799914 	0.000000 0.000000 0.000000 0.000000 0.812457 0.187543 	1.000000 0.000000 0.000000 	0.000000 0.203753 0.796247 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.277261 0.722739 	0.000000 0.000000 0.227899 0.772101 	0.000000 0.053726 0.946274 	0.000000 0.283163 0.716837 	0.000000 0.000000 0.000000 0.000000 0.346268 0.653732 	0.953022 0.046978 0.000000 	0.000000 0.333041 0.666959 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.828123 0.171877 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.238309 0.761691 	0.101986 0.898014 0.000000 	0.000000 0.111959 0.888041 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.008322 0.991678 	0.000000 0.000000 0.085301 0.914699 	0.000000 0.000000 1.000000 	0.000000 0.145905 0.854095 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.164967 0.835033 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.004367 0.995633 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.805456 0.194544 	0.000000 0.008648 0.991352 	0.000000 0.000000 0.000000 0.000000 0.503300 0.496700 	0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.287932 0.712068 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.541126 0.458874 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.036007 0.963993 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.306821 0.693179 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.591631 0.408369 	0.945355 0.054645 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.075557 0.924443 	0.000000 0.000000 0.167857 0.832143 	0.000000 0.000000 1.000000 	0.000000 0.384299 0.615701 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.731658 0.268342 	0.000000 0.389927 0.610073 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000412 0.999588 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.170829 0.829171 	0.000000 0.033932 0.966068 	0.000000 0.000000 0.000000 0.000000 0.120535 0.879466 	0.452308 0.547692 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.103242 0.896758 	0.000000 0.000000 0.145342 0.854658 	0.000000 0.000000 1.000000 	0.000000 0.066440 0.933560 	0.000000 0.000000 0.000000 0.000000 0.346268 0.653732 	0.124987 0.875013 0.000000 	0.000000 0.110666 0.889334 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.469255 0.530745 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.464693 0.535307 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.144386 0.855614 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.399866 0.600134 	0.000000 0.000000 0.227899 0.772101 	0.000000 0.616579 0.383421 	0.000000 0.369851 0.630149 	0.000000 0.000000 0.000000 0.345297 0.654703 0.000000 	0.136782 0.863218 0.000000 	0.000000 0.052487 0.947513 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.228115 0.771885 0.000000 	0.000000 0.000000 0.783287 0.216713 	0.244668 0.755332 0.000000 	0.000000 0.906238 0.093762 	0.000000 0.000000 0.164356 0.835644 0.000000 0.000000 	0.000000 0.758322 0.241678 	0.000000 0.450692 0.549308 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.285171 0.714829 	0.000000 0.000000 0.340478 0.659522 	0.000000 0.000000 1.000000 	0.000000 0.512526 0.487474 	0.000000 0.000000 0.000000 0.000000 0.336454 0.663546 	0.511285 0.488715 0.000000 	0.000000 0.189532 0.810468 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.318839 0.681161 0.000000 	0.000000 0.201987 0.798013 0.000000 	0.000000 0.000000 1.000000 	0.740756 0.259243 0.000000 	0.000000 0.000000 0.000000 0.255157 0.744843 0.000000 	0.303687 0.696313 0.000000 	0.393620 0.606380 0.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.158612 0.841388 	0.000000 0.000000 0.182868 0.817132 	0.000000 0.000000 1.000000 	0.000000 0.275938 0.724062 	0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.812759 0.187241 	0.000000 0.077052 0.922948 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.198162 0.801838 	0.000000 0.000000 0.010248 0.989752 	0.000000 0.896119 0.103881 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.198226 0.801774 0.000000 	0.000000 0.699996 0.300004 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.463146 0.536854 	0.000000 0.000000 0.430540 0.569460 	0.000000 0.000000 1.000000 	0.000000 0.514332 0.485668 	0.000000 0.000000 0.000000 0.000000 0.748663 0.251337 	0.940047 0.059953 0.000000 	0.000000 0.171431 0.828569 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 1.000000 	0.000000 0.756349 0.243651 	0.000000 0.000000 1.000000 	0.000000 0.000000 0.000000 0.000000 0.326639 0.673361 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.633211 0.366789 	0.000000 0.000000 0.573140 0.426860 	0.000000 0.000000 1.000000 	0.000000 0.853863 0.146137 	0.000000 0.000000 0.000000 0.000000 0.733941 0.266059 	0.000000 0.158396 0.841604 	0.000000 0.504993 0.495007 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.336587 0.663413 	0.000000 0.000000 0.400520 0.599480 	0.000000 0.000000 1.000000 	0.000000 0.514332 0.485668 	0.000000 0.000000 0.000000 0.000000 0.414969 0.585031 	0.597981 0.402019 0.000000 	0.000000 0.115838 0.884162 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.083466 0.916534 	0.000000 0.000000 0.077795 0.922205 	0.000000 0.000000 1.000000 	0.000000 0.216340 0.783660 	0.000000 0.000000 0.000000 0.000000 0.071462 0.928538 	0.556108 0.443892 0.000000 	0.000000 0.132645 0.867355 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.626291 0.373709 0.000000 	0.000000 0.191951 0.808049 0.000000 	0.000000 0.865898 0.134102 	0.000000 0.685904 0.314096 	0.000000 0.000000 0.679051 0.320949 0.000000 0.000000 	0.000000 0.660556 0.339444 	0.000000 0.331748 0.668252 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.233156 0.766844 0.000000 	0.000000 0.000000 0.820813 0.179187 	0.078589 0.921411 0.000000 	0.000000 0.756339 0.243661 	0.000000 0.000000 0.129755 0.870245 0.000000 0.000000 	0.000000 0.769431 0.230569 	0.000000 0.331748 0.668252 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.535567 0.464433 0.000000 	0.000000 0.201987 0.798013 0.000000 	0.000000 0.423924 0.576076 	0.000000 0.880954 0.119046 	0.000000 0.000000 0.073528 0.926472 0.000000 0.000000 	0.000000 0.377258 0.622742 	0.000000 0.264518 0.735482 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.626291 0.373709 0.000000 	0.000000 0.432829 0.567171 0.000000 	0.000000 0.000000 1.000000 	0.497453 0.502547 0.000000 	0.000000 0.000000 0.000000 0.810231 0.189769 0.000000 	0.147988 0.852012 0.000000 	0.000000 0.792011 0.207989 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.000000 0.708355 0.291645 	0.000000 0.000000 0.498088 0.501912 	0.000000 0.567472 0.432528 	0.000000 0.214534 0.785466 	0.000000 0.000000 0.000000 0.293111 0.706889 0.000000 	0.191631 0.808369 0.000000 	0.000000 0.104202 0.895798 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.530527 0.469473 0.000000 	0.000000 0.000000 0.955907 0.044093 	0.425573 0.574427 0.000000 	0.000000 0.620887 0.379113 	0.000000 0.000000 0.839082 0.160918 0.000000 0.000000 	0.714166 0.285834 0.000000 	0.000000 0.223146 0.776854 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.515406 0.484594 0.000000 	0.000000 0.000000 0.985928 0.014072 	0.268393 0.731607 0.000000 	0.000000 0.779817 0.220183 	0.000000 0.000000 0.601198 0.398802 0.000000 0.000000 	0.664035 0.335965 0.000000 	0.000000 0.387342 0.612658 	0.000000 1.000000 0.000000 	
0.000000 0.000000 0.197875 0.802126 0.000000 	0.000000 0.000000 0.933391 0.066609 	0.000000 0.321931 0.678069 	0.000000 0.707576 0.292424 	0.000000 0.000000 0.000000 0.777022 0.222978 0.000000 	0.048317 0.951683 0.000000 	0.000000 0.167553 0.832447 	0.000000 1.000000 0.000000 	
0.000000 0.785908 0.214092 0.000000 0.000000 	0.190263 0.809737 0.000000 0.000000 	0.564960 0.435040 0.000000 	0.508125 0.491875 0.000000 	0.000000 0.925729 0.074271 0.000000 0.000000 0.000000 	0.000000 0.192836 0.807164 	0.000000 0.848898 0.151102 	0.000000 0.000000 1.000000 	
0.000000 0.660647 0.339353 0.000000 0.000000 	0.168506 0.831494 0.000000 0.000000 	0.170526 0.829474 0.000000 	0.360863 0.639137 0.000000 	0.000000 0.559691 0.440309 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.790718 0.209282 	0.000000 0.000000 1.000000 	
0.000000 0.650626 0.349374 0.000000 0.000000 	0.157627 0.842373 0.000000 0.000000 	0.149766 0.850233 0.000000 	0.685266 0.314734 0.000000 	0.000000 0.555058 0.444942 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.962670 0.037330 	0.000000 0.000000 1.000000 	
0.313143 0.686857 0.000000 0.000000 0.000000 	0.842972 0.157028 0.000000 0.000000 	0.054865 0.945135 0.000000 	1.000000 0.000000 0.000000 	0.049043 0.950957 0.000000 0.000000 0.000000 0.000000 	0.000000 0.101181 0.898819 	0.167649 0.832351 0.000000 	0.000000 0.000000 1.000000 	
0.609464 0.390536 0.000000 0.000000 0.000000 	0.755944 0.244056 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.845333 0.154667 0.000000 	0.898427 0.101572 0.000000 0.000000 0.000000 0.000000 	0.000000 0.655556 0.344444 	0.293841 0.706159 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.920032 0.079968 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.009176 0.990824 0.000000 	0.000000 0.000000 1.000000 	
0.898377 0.101623 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.994980 0.005020 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.961279 0.038721 0.000000 	0.428837 0.571163 0.000000 	0.000000 0.000000 1.000000 	
0.113127 0.886873 0.000000 0.000000 0.000000 	0.690673 0.309327 0.000000 0.000000 	0.037070 0.962930 0.000000 	0.945642 0.054358 0.000000 	0.049043 0.950957 0.000000 0.000000 0.000000 0.000000 	0.000000 0.683331 0.316669 	0.810346 0.189654 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.971295 0.028705 0.000000 0.000000 	0.418711 0.581289 0.000000 0.000000 	0.532337 0.467663 0.000000 	0.691669 0.308331 0.000000 	0.299388 0.700612 0.000000 0.000000 0.000000 0.000000 	0.348509 0.651491 0.000000 	0.000000 0.951035 0.048965 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.838931 0.161069 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.105069 0.894931 	0.246887 0.753113 0.000000 	0.000000 0.000000 1.000000 	
0.602056 0.397944 0.000000 0.000000 0.000000 	0.940878 0.059122 0.000000 0.000000 	0.517508 0.482492 0.000000 	0.954179 0.045821 0.000000 	0.616790 0.383210 0.000000 0.000000 0.000000 0.000000 	0.000000 0.253384 0.746616 	0.000000 0.962670 0.037330 	0.000000 0.000000 1.000000 	
0.468712 0.531288 0.000000 0.000000 0.000000 	0.625401 0.374599 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.651118 0.348882 0.000000 	0.902898 0.097102 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.023850 0.976150 0.000000 	0.000000 0.000000 1.000000 	
0.283511 0.716489 0.000000 0.000000 0.000000 	0.538374 0.461626 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.644716 0.355284 0.000000 	0.648083 0.351917 0.000000 0.000000 0.000000 0.000000 	0.000000 0.497243 0.502757 	0.000000 0.894148 0.105852 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.306046 0.693954 0.000000 	0.813281 0.186719 0.000000 	0.000000 0.000000 1.000000 	
0.950234 0.049766 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.855596 0.144404 0.000000 	1.000000 0.000000 0.000000 	0.996777 0.003223 0.000000 0.000000 0.000000 0.000000 	0.000000 0.890527 0.109472 	0.044393 0.955607 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.981924 0.018076 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.173519 0.826481 0.000000 	0.000000 0.000000 1.000000 	
0.965049 0.034951 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.220942 0.779058 0.000000 	1.000000 0.000000 0.000000 	0.576556 0.423444 0.000000 0.000000 0.000000 0.000000 	0.297199 0.702801 0.000000 	0.807412 0.192588 0.000000 	0.000000 0.000000 1.000000 	
0.379815 0.620185 0.000000 0.000000 0.000000 	0.396954 0.603046 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.674595 0.325405 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.458915 0.541085 	0.170585 0.829415 0.000000 	0.000000 0.000000 1.000000 	
0.661320 0.338680 0.000000 0.000000 0.000000 	0.625401 0.374599 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.567884 0.432116 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.707217 0.292783 	0.000000 0.958792 0.041208 	0.000000 0.000000 1.000000 	
0.853929 0.146071 0.000000 0.000000 0.000000 	0.951756 0.048244 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.866676 0.133324 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.146175 0.853825 	0.000000 0.958792 0.041208 	0.000000 0.000000 1.000000 	
0.076087 0.923913 0.000000 0.000000 0.000000 	0.462225 0.537775 0.000000 0.000000 	0.728072 0.271928 0.000000 	0.552943 0.447057 0.000000 	0.442442 0.557558 0.000000 0.000000 0.000000 0.000000 	0.453488 0.546512 0.000000 	0.000000 0.724782 0.275218 	0.000000 0.000000 1.000000 	
0.461304 0.538696 0.000000 0.000000 0.000000 	0.832093 0.167907 0.000000 0.000000 	0.496749 0.503251 0.000000 	0.768501 0.231499 0.000000 	0.750903 0.249097 0.000000 0.000000 0.000000 0.000000 	0.000000 0.766654 0.233346 	0.000000 0.961378 0.038622 	0.000000 0.000000 1.000000 	
0.439080 0.560920 0.000000 0.000000 0.000000 	0.745065 0.254935 0.000000 0.000000 	0.754762 0.245238 0.000000 	0.945642 0.054358 0.000000 	0.585497 0.414503 0.000000 0.000000 0.000000 0.000000 	0.000000 0.368370 0.631630 	0.681220 0.318780 0.000000 	0.000000 0.000000 1.000000 	
0.068679 0.931321 0.000000 0.000000 0.000000 	0.571010 0.428990 0.000000 0.000000 	0.333638 0.666362 0.000000 	0.804783 0.195217 0.000000 	0.044573 0.955427 0.000000 0.000000 0.000000 0.000000 	0.000000 0.684442 0.315558 	0.299710 0.700290 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.333638 0.666362 0.000000 	1.000000 0.000000 0.000000 	0.822430 0.177570 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.672416 0.327584 0.000000 	0.000000 0.000000 1.000000 	
0.402039 0.597961 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.000000 0.537251 0.462749 	1.000000 0.000000 0.000000 	0.165275 0.834725 0.000000 0.000000 0.000000 0.000000 	0.973074 0.026926 0.000000 	0.651872 0.348128 0.000000 	0.000000 0.000000 1.000000 	
0.150167 0.849833 0.000000 0.000000 0.000000 	0.549252 0.450748 0.000000 0.000000 	0.618342 0.381658 0.000000 	0.834663 0.165337 0.000000 	0.361974 0.638026 0.000000 0.000000 0.000000 0.000000 	0.000000 0.403921 0.596079 	0.023850 0.976150 0.000000 	0.000000 0.000000 1.000000 	
0.365000 0.635000 0.000000 0.000000 0.000000 	0.701551 0.298449 0.000000 0.000000 	0.674690 0.325310 0.000000 	0.625508 0.374492 0.000000 	0.630201 0.369799 0.000000 0.000000 0.000000 0.000000 	0.125576 0.874424 0.000000 	0.000000 0.922592 0.077408 	0.000000 0.000000 1.000000 	
0.957641 0.042359 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.729992 0.270008 	0.428837 0.571163 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.923805 0.076195 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.194579 0.805421 0.000000 	0.557963 0.442037 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.821857 0.178143 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.337861 0.662139 0.000000 	0.000000 0.000000 1.000000 	
0.809481 0.190519 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.639101 0.360899 0.000000 	1.000000 0.000000 0.000000 	0.594437 0.405563 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.945342 0.054658 0.000000 	0.000000 0.000000 1.000000 	
