0,4546	0,5454	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0729	0,9271	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,1874	0,8126	0,0000		sum(1,0000)		0,5674	0,4326	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2356	0,7644	0,0000		sum(1,0000)		0,8043	0,1957	0,0000		sum(1,0000)		0,0000	0,1023	0,8977		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7743	0,2257		sum(1,0000)		0,2208	0,7792	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0439	0,9561	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0218	0,9782	0,0000		sum(1,0000)		0,8055	0,1945	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,5641	0,4359	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7213	0,2787		sum(1,0000)		0,8665	0,1335	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0277	0,9723	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5039	0,4961		sum(1,0000)		0,0000	0,8660	0,1340		sum(1,0000)		0,0000	0,4118	0,5882		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3954	0,6046		sum(1,0000)		0,2208	0,7792	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2082	0,7918	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0946	0,9054	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,1534	0,8466	0,0000		sum(1,0000)		0,2500	0,7500	0,0000		sum(1,0000)		0,0000	0,1023	0,8977		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,9006	0,0994		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,3131	0,6869	0,0000		sum(1,0000)		0,0000	0,2771	0,7229		sum(1,0000)		1,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,4082	0,5918		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,2863	0,7137		sum(1,0000)		0,0000	0,7539	0,2461		sum(1,0000)		0,2403	0,7597	0,0000		sum(1,0000)		0,8665	0,1335	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3954	0,6046		sum(1,0000)		0,1631	0,8369	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0713	0,9287	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6182	0,3818		sum(1,0000)		0,5002	0,4998	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0961	0,9039	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,8521	0,1479		sum(1,0000)		0,0000	0,2496	0,7504		sum(1,0000)		0,0000	0,6182	0,3818		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		0,2786	0,7214	0,0000		sum(1,0000)		0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0165	0,9835	0,0000		sum(1,0000)		0,8735	0,1265	0,0000		sum(1,0000)		0,0000	0,6182	0,3818		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7743	0,2257		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,7215	0,2785		sum(1,0000)		0,0422	0,9578	0,0000		sum(1,0000)		0,0000	0,8245	0,1755		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6480	0,3520		sum(1,0000)		0,9140	0,0860	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5910	0,4090		sum(1,0000)		0,0000	0,4737	0,5263		sum(1,0000)		0,0000	0,8245	0,1755		sum(1,0000)		0,8055	0,1945	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,6252	0,3748	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5474	0,4526		sum(1,0000)		0,6657	0,3343	0,0000		sum(1,0000)		0,6773	0,3227	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,8956	0,1044		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7213	0,2787		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		0,6829	0,3171	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,8956	0,1044		sum(1,0000)		0,5964	0,4036	0,0000		sum(1,0000)		0,0946	0,9054	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,5217	0,4783		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,6780	0,3220		sum(1,0000)		0,0000	0,8100	0,1900		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		0,0000	0,6998	0,3002		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,4604	0,5396		sum(1,0000)		0,0000	0,9781	0,0219		sum(1,0000)		0,0000	0,5150	0,4850		sum(1,0000)		0,9276	0,0724	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,2428	0,7572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1023	0,8977		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,5217	0,4783		sum(1,0000)		0,7985	0,2015	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,1808	0,8192	0,0000		sum(1,0000)		0,0000	0,9220	0,0780		sum(1,0000)		0,3131	0,6869	0,0000		sum(1,0000)		0,6834	0,3166	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,7743	0,2257		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,6418	0,3582		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,1260	0,8740	0,0000		sum(1,0000)		0,4579	0,5421	0,0000		sum(1,0000)		0,0000	0,7213	0,2787		sum(1,0000)		0,9886	0,0114	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,9781	0,0219		sum(1,0000)		0,0000	0,6182	0,3818		sum(1,0000)		0,0000	0,2771	0,7229		sum(1,0000)		1,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6512	0,3488		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2356	0,7644	0,0000		sum(1,0000)		0,8735	0,1265	0,0000		sum(1,0000)		0,0000	0,3087	0,6913		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6480	0,3520		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2082	0,7918	0,0000		sum(1,0000)		0,1807	0,8193	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		0,5674	0,4326	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,6834	0,3166	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5039	0,4961		sum(1,0000)		0,3886	0,6114	0,0000		sum(1,0000)		0,0000	0,7213	0,2787		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		0,0000	0,6512	0,3488		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,9392	0,0608		sum(1,0000)		0,0000	0,7539	0,2461		sum(1,0000)		0,0000	0,6182	0,3818		sum(1,0000)		0,1340	0,8660	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,9392	0,0608		sum(1,0000)		0,0000	0,7539	0,2461		sum(1,0000)		0,0000	0,7213	0,2787		sum(1,0000)		0,1340	0,8660	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,3998	0,6002	0,0000		sum(1,0000)		0,5964	0,4036	0,0000		sum(1,0000)		0,7501	0,2499	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,6345	0,3655		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,9686	0,0314	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,9006	0,0994		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,7539	0,2461		sum(1,0000)		0,8230	0,1770	0,0000		sum(1,0000)		0,4392	0,5608	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,3734	0,6266		sum(1,0000)		0,0000	0,5298	0,4702		sum(1,0000)		0,5316	0,4684	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5474	0,4526		sum(1,0000)		0,0000	0,2496	0,7504		sum(1,0000)		0,0946	0,9054	0,0000		sum(1,0000)		0,0119	0,9881	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,4169	0,5831		sum(1,0000)		0,0000	0,5858	0,4142		sum(1,0000)		0,4588	0,5412	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,3298	0,6702		sum(1,0000)		0,0000	0,6418	0,3582		sum(1,0000)		0,3131	0,6869	0,0000		sum(1,0000)		0,9276	0,0724	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,7985	0,2015	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,4737	0,5263		sum(1,0000)		0,7501	0,2499	0,0000		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5039	0,4961		sum(1,0000)		0,0000	0,7539	0,2461		sum(1,0000)		0,3860	0,6140	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,1557	0,8443		sum(1,0000)		0,0000	0,4737	0,5263		sum(1,0000)		0,6773	0,3227	0,0000		sum(1,0000)		0,7444	0,2556	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,3734	0,6266		sum(1,0000)		0,0000	0,9220	0,0780		sum(1,0000)		0,8958	0,1042	0,0000		sum(1,0000)		0,9886	0,0114	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2082	0,7918	0,0000		sum(1,0000)		0,3886	0,6114	0,0000		sum(1,0000)		0,5316	0,4684	0,0000		sum(1,0000)		0,9276	0,0724	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6480	0,3520		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,3177	0,6823	0,0000		sum(1,0000)		0,3193	0,6807	0,0000		sum(1,0000)		0,0000	0,5150	0,4850		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2629	0,7371	0,0000		sum(1,0000)		0,9428	0,0572	0,0000		sum(1,0000)		0,3860	0,6140	0,0000		sum(1,0000)		0,9276	0,0724	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,2691	0,7309		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,1993	0,8007		sum(1,0000)		0,0000	0,6418	0,3582		sum(1,0000)		0,3131	0,6869	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5910	0,4090		sum(1,0000)		0,0000	0,0815	0,9185		sum(1,0000)		0,6045	0,3955	0,0000		sum(1,0000)		0,9276	0,0724	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0166	0,9834		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,8100	0,1900		sum(1,0000)		0,6773	0,3227	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,9006	0,0994		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,5039	0,4961		sum(1,0000)		0,3886	0,6114	0,0000		sum(1,0000)		0,3131	0,6869	0,0000		sum(1,0000)		0,1950	0,8050	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,6512	0,3488		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2356	0,7644	0,0000		sum(1,0000)		0,0000	0,5298	0,4702		sum(1,0000)		0,2403	0,7597	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		0,0000	0,8942	0,1058		sum(1,0000)		0,0000	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,9277	0,0723		sum(1,0000)		0,0000	0,7345	0,2655		sum(1,0000)		0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,2403	0,7597	0,0000		sum(1,0000)		0,0000	0,8717	0,1283		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,6480	0,3520		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	1,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,2356	0,7644	0,0000		sum(1,0000)		0,3886	0,6114	0,0000		sum(1,0000)		0,0946	0,9054	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	1,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,3363	0,6637	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0165	0,9835	0,0000		sum(1,0000)		0,0422	0,9578	0,0000		sum(1,0000)		0,1674	0,8326	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3954	0,6046		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,4169	0,5831		sum(1,0000)		0,0000	0,4737	0,5263		sum(1,0000)		0,3860	0,6140	0,0000		sum(1,0000)		0,5002	0,4998	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3954	0,6046		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,0000	0,1557	0,8443		sum(1,0000)		0,0000	0,4177	0,5823		sum(1,0000)		0,6045	0,3955	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,1428	0,8572		sum(1,0000)		0,9140	0,0860	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
0,5094	0,4906	0,0000		sum(1,0000)		0,8043	0,1957	0,0000		sum(1,0000)		0,0000	0,9277	0,0723		sum(1,0000)		0,9886	0,0114	0,0000		sum(1,0000)		1,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3954	0,6046		sum(1,0000)		0,7985	0,2015	0,0000		sum(1,0000)		1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000		sum(1,0000)		
