0,2406	0,7594	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,5937	0,4063		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,0030	0,9970		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,5487	0,4513		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,0944	0,9056		sum(1,0000)		0,0000	0,0000	0,0323	0,9677		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
1,0000	0,0000	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,3340	0,6660	0,0000		sum(1,0000)		0,0000	0,0000	0,9679	0,0321		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,4102	0,5898	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,0944	0,9056		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,2476	0,7524		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,5487	0,4513		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,0000	0,5513	0,4487		sum(1,0000)		0,0000	0,0000	0,5937	0,4063		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,2494	0,7506		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,3685	0,6315		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,3378	0,6622	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,8254	0,1746		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0000	0,5513	0,4487		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,5487	0,4513		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,3685	0,6315		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0323	0,9677		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,9721	0,0279	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,8254	0,1746		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,1496	0,8504		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0000	0,1858	0,8142		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,4350	0,5650	0,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,9168	0,0832		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,0000	0,9168	0,0832		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		0,0000	0,0000	0,1858	0,8142		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,8479	0,1521		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0096	0,9904	0,0000		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,9168	0,0832		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,0944	0,9056		sum(1,0000)		0,0000	0,1843	0,8157	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,5937	0,4063		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,0000	0,0323	0,9677		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,5975	0,4025	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,4068	0,5932	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,9477	0,0523		sum(1,0000)		0,9721	0,0279	0,0000		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,6292	0,3708	0,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,0000	1,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,6484	0,3516		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,0000	0,3685	0,6315		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0462	0,9538	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0096	0,9904	0,0000		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,1496	0,8504		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,0000	0,4599	0,5401		sum(1,0000)		0,0000	0,0000	0,2194	0,7806		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,0000	0,2772	0,7228		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,1496	0,8504		sum(1,0000)		0,0356	0,9644	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,2406	0,7594	0,0000		sum(1,0000)		0,7848	0,2152	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,5937	0,4063		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,2494	0,7506		sum(1,0000)		0,0000	0,8733	0,1267		sum(1,0000)		0,0000	0,0000	0,0030	0,9970		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,0000	0,7169	0,2831		sum(1,0000)		0,0000	0,0000	0,1858	0,8142		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,3491	0,6509		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,6426	0,3574		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,7482	0,2518		sum(1,0000)		1,0000	0,0000	0,0000		sum(1,0000)		0,0000	0,0000	0,8254	0,1746		sum(1,0000)		0,0000	0,0000	0,5937	0,4063		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,5487	0,4513		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,6426	0,3574		sum(1,0000)		0,0000	0,0000	0,4065	0,5935		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,0000	0,8479	0,1521		sum(1,0000)		0,0000	0,5605	0,4395		sum(1,0000)		0,0000	0,0000	0,4599	0,5401		sum(1,0000)		0,0000	0,0000	0,0000	1,0000		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		
0,1434	0,8566	0,0000		sum(1,0000)		0,2229	0,7771	0,0000		sum(1,0000)		0,0000	0,0000	0,7340	0,2660		sum(1,0000)		0,0000	0,0000	0,7808	0,2192		sum(1,0000)		0,0000	0,0000	1,0000		sum(1,0000)		

